Latitude [degrees_north],Longitude [degrees_east],u-velocity [m/s],v-velocity [m/s]
37.5,152.5,1.72847,-1.26684,
37.5,155,2.03525,-1.21027,
37.5,157.5,2.32497,-0.723313,
37.5,160,2.3843,-0.120399,
37.5,162.5,2.17588,0.129132,
37.5,165,1.80479,0.0638676,
37.5,167.5,1.44639,0.0078547,
37.5,170,1.21808,0.163596,
37.5,172.5,1.1198,0.456814,
37.5,175,1.05651,0.640378,
37.5,177.5,0.922233,0.55298,
37.5,180,0.6911,0.316352,
37.5,182.5,0.449269,0.217385,
37.5,185,0.282676,0.251606,
37.5,187.5,0.214882,0.283019,
37.5,190,0.217543,0.253327,
37.5,192.5,0.243452,0.220166,
37.5,195,0.264634,0.268418,
37.5,197.5,0.275121,0.398449,
37.5,200,0.261671,0.483211,
37.5,202.5,0.189482,0.374282,
37.5,205,0.0560666,0.0151778,
37.5,207.5,-0.0540171,-0.470824,
37.5,210,-0.0676961,-1.00068,
37.5,212.5,0.0367688,-1.4341,
37.5,215,0.21352,-1.64461,
37.5,217.5,0.391964,-1.61631,
37.5,220,0.526037,-1.44226,
37.5,222.5,0.61282,-1.21398,
37.5,225,0.659134,-0.90471,
37.5,227.5,0.688411,-0.48636,
37.5,230,0.702135,0.0215588,
37.5,232.5,0.690736,0.452973,
37.5,235,0.558715,0.647554,
37.5,237.5,0.309752,0.61952,
37.5,240,0.0735244,0.522051,
37.5,242.5,-0.0849241,0.508687,
37.5,245,-0.286714,0.591096,
37.5,247.5,-0.259333,0.590541,
37.5,250,-0.0100411,0.487722,
37.5,252.5,0.163523,0.52672,
37.5,255,0.15606,0.662828,
37.5,257.5,0.136204,0.653535,
37.5,260,-0.236042,0.368791,
37.5,262.5,-0.963325,0.0497777,
37.5,265,-1.56952,-0.0153908,
37.5,267.5,-1.89166,-0.00306737,
37.5,270,-1.92961,0.0708979,
37.5,272.5,-1.82173,0.0769323,
37.5,275,-1.65202,-0.0125918,
37.5,277.5,-1.48327,-0.196364,
37.5,280,-1.29684,-0.405905,
37.5,282.5,-1.04721,-0.59491,
37.5,285,-0.745003,-0.751255,
37.5,287.5,-0.434877,-0.898084,
37.5,290,-0.103478,-1.08017,
37.5,292.5,0.278365,-1.2615,
37.5,295,0.625407,-1.30274,
37.5,297.5,0.847718,-1.21497,
37.5,300,0.978701,-1.05672,
37.5,302.5,1.08007,-0.839741,
37.5,305,1.1844,-0.538892,
37.5,307.5,1.27917,-0.14508,
37.5,310,1.31572,0.277809,
37.5,312.5,1.23744,0.583127,
37.5,315,1.03304,0.642027,
37.5,317.5,0.756579,0.582966,
37.5,320,0.499372,0.666494,
37.5,322.5,0.308856,0.92896,
37.5,325,0.18989,1.23984,
37.5,327.5,0.114087,1.43679,
37.5,330,0.0295194,1.40769,
37.5,332.5,-0.118667,1.12603,
37.5,335,-0.35013,0.654998,
37.5,337.5,-0.591007,0.145389,
37.5,340,-0.68134,-0.181454,
37.5,342.5,-0.580632,-0.162587,
37.5,345,-0.392669,0.148955,
37.5,347.5,-0.274738,0.520202,
37.5,350,-0.336974,0.734917,
37.5,352.5,-0.611174,0.728091,
37.5,355,-1.02758,0.557695,
37.5,357.5,-1.40118,0.286356,
40,40,0.431437,-0.898245,
40,42.5,0.289063,-0.438681,
40,45,-0.178361,-0.273843,
40,47.5,-0.189721,-0.243701,
40,50,0.522036,-0.139063,
40,52.5,0.74327,0.0303399,
40,55,0.667638,0.23858,
40,57.5,0.637965,0.495498,
40,60,0.697713,0.749296,
40,62.5,0.729077,0.856094,
40,65,0.697676,0.74288,
40,67.5,0.266754,0.800455,
40,70,0.0048906,0.594943,
40,72.5,0.42737,0.573044,
40,75,0.758298,0.465651,
40,77.5,0.76642,0.315519,
40,80,0.576779,0.269849,
40,82.5,0.40306,0.404382,
40,85,0.317262,0.58157,
40,87.5,0.235183,0.526697,
40,90,0.358096,0.487041,
40,92.5,0.359329,0.429722,
40,95,0.366351,0.358815,
40,97.5,0.45831,0.22408,
40,100,0.574903,0.0554234,
40,102.5,0.648373,-0.104887,
40,105,0.621644,-0.212599,
40,107.5,0.502229,-0.225468,
40,110,0.400835,-0.138598,
40,112.5,0.302951,-0.0756335,
40,115,0.521991,0.211885,
40,117.5,0.969275,0.354671,
40,120,1.44349,0.440326,
40,122.5,1.88533,0.530887,
40,125,2.27272,0.564628,
40,127.5,2.57205,0.482376,
40,130,2.72957,0.341588,
40,132.5,2.70964,0.284479,
40,135,2.60941,0.329481,
40,137.5,2.52593,0.277673,
40,140,2.39306,0.0998662,
40,142.5,2.15038,-0.114992,
40,145,1.82363,-0.312556,
40,147.5,1.51099,-0.582053,
40,150,1.31975,-1.00621,
40,152.5,1.31273,-1.46664,
40,155,1.48446,-1.60148,
40,157.5,1.7469,-1.09437,
40,160,1.90853,-0.188445,
40,162.5,1.83584,0.409327,
40,165,1.55998,0.517987,
40,167.5,1.24171,0.369064,
40,170,1.05216,0.276961,
40,172.5,1.05728,0.38474,
40,175,1.17179,0.599969,
40,177.5,1.21351,0.729636,
40,180,1.05461,0.717459,
40,182.5,0.73192,0.669278,
40,185,0.399192,0.597409,
40,187.5,0.139984,0.456281,
40,190,-0.0175015,0.279532,
40,192.5,-0.0811663,0.154527,
40,195,-0.0645524,0.151326,
40,197.5,0.0180004,0.256711,
40,200,0.130461,0.358559,
40,202.5,0.205058,0.320476,
40,205,0.187123,0.0471411,
40,207.5,0.126402,-0.414716,
40,210,0.0778878,-0.983069,
40,212.5,0.0690717,-1.47613,
40,215,0.110935,-1.72438,
40,217.5,0.205926,-1.692,
40,220,0.346262,-1.48199,
40,222.5,0.506694,-1.22076,
40,225,0.646692,-0.93892,
40,227.5,0.725697,-0.549147,
40,230,0.733746,-0.0039916,
40,232.5,0.710372,0.544688,
40,235,0.603086,0.883168,
40,237.5,0.49633,0.875032,
40,240,0.353325,0.70207,
40,242.5,0.133916,0.717872,
40,245,0.11794,0.970463,
40,247.5,0.229981,0.995532,
40,250,0.381049,0.774126,
40,252.5,0.388582,0.688587,
40,255,0.25551,0.86909,
40,257.5,0.324961,1.3036,
40,260,0.208446,1.46189,
40,262.5,-0.263713,1.21197,
40,265,-0.72765,0.893022,
40,267.5,-1.02336,0.529674,
40,270,-1.15923,0.294092,
40,272.5,-1.16377,0.127953,
40,275,-1.10919,-0.120255,
40,277.5,-0.983428,-0.425485,
40,280,-0.767128,-0.708054,
40,282.5,-0.482541,-0.945493,
40,285,-0.206659,-1.1537,
40,287.5,-0.00419418,-1.34998,
40,290,0.156082,-1.537,
40,292.5,0.330045,-1.67347,
40,295,0.497849,-1.62832,
40,297.5,0.616092,-1.43531,
40,300,0.689544,-1.18896,
40,302.5,0.74679,-0.922858,
40,305,0.811183,-0.592623,
40,307.5,0.886805,-0.146076,
40,310,0.950892,0.384268,
40,312.5,0.955651,0.845751,
40,315,0.853759,1.08105,
40,317.5,0.62298,1.12975,
40,320,0.314078,1.18542,
40,322.5,0.00464757,1.31228,
40,325,-0.226376,1.45056,
40,327.5,-0.351991,1.51309,
40,330,-0.407622,1.45471,
40,332.5,-0.472209,1.26942,
40,335,-0.625807,0.944156,
40,337.5,-0.882182,0.471826,
40,340,-1.12285,-0.00607173,
40,342.5,-1.21007,-0.198546,
40,345,-1.13442,-0.00711552,
40,347.5,-0.986127,0.411348,
40,350,-0.883007,0.811604,
40,352.5,-0.912234,1.03529,
40,355,-1.07538,1.01544,
40,357.5,-1.26708,0.702478,
